timestamp,src_ip,dst_ip,src_port,dst_port,protocol,payload_size,dns_query,http_host,http_uri,flags,is_suspicious
2025-01-22T19:55:22.647662+00:00,23.207.166.9,10.1.17.215,443.0,49737.0,TCP,583,,,,PA,False
2025-01-22T19:55:22.649631+00:00,10.1.17.215,23.207.166.9,49737.0,443.0,TCP,180,,,,PA,False
2025-01-22T19:55:22.681054+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,103,,5.252.153.241,/1517096937,PA,False
2025-01-22T19:55:22.682739+00:00,23.207.166.9,10.1.17.215,443.0,49737.0,TCP,344,,,,PA,False
2025-01-22T19:55:22.684472+00:00,10.1.17.215,23.207.166.9,49737.0,443.0,TCP,381,,,,PA,False
2025-01-22T19:55:22.728611+00:00,23.207.166.9,10.1.17.215,443.0,49737.0,TCP,1390,,,,PA,False
2025-01-22T19:55:22.735420+00:00,10.1.17.215,23.207.166.9,49738.0,443.0,TCP,66,,,,S,False
2025-01-22T19:55:22.777930+00:00,10.1.17.215,23.207.166.9,49737.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:22.782539+00:00,23.207.166.9,10.1.17.215,443.0,49738.0,TCP,66,,,,SA,False
2025-01-22T19:55:22.783270+00:00,10.1.17.215,23.207.166.9,49738.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:22.784262+00:00,10.1.17.215,23.207.166.9,49738.0,443.0,TCP,271,,,,PA,False
2025-01-22T19:55:22.819802+00:00,23.207.166.9,10.1.17.215,443.0,49738.0,TCP,60,,,,A,False
2025-01-22T19:55:22.820840+00:00,23.207.166.9,10.1.17.215,443.0,49738.0,TCP,1430,,,,A,False
2025-01-22T19:55:22.820841+00:00,23.207.166.9,10.1.17.215,443.0,49738.0,TCP,1430,,,,PA,False
2025-01-22T19:55:22.821104+00:00,23.207.166.9,10.1.17.215,443.0,49738.0,TCP,1398,,,,PA,False
2025-01-22T19:55:22.821106+00:00,23.207.166.9,10.1.17.215,443.0,49738.0,TCP,1430,,,,A,False
2025-01-22T19:55:22.821107+00:00,10.1.17.215,23.207.166.9,49738.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:22.821248+00:00,10.1.17.215,23.207.166.9,49738.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:22.832725+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,60,,,,A,False
2025-01-22T19:55:22.867620+00:00,23.207.166.9,10.1.17.215,443.0,49738.0,TCP,583,,,,PA,False
2025-01-22T19:55:22.869417+00:00,10.1.17.215,23.207.166.9,49738.0,443.0,TCP,180,,,,PA,False
2025-01-22T19:55:22.907461+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,329,,,,PA,False
2025-01-22T19:55:22.909132+00:00,23.207.166.9,10.1.17.215,443.0,49738.0,TCP,344,,,,PA,False
2025-01-22T19:55:22.910097+00:00,10.1.17.215,23.207.166.9,49738.0,443.0,TCP,381,,,,PA,False
2025-01-22T19:55:22.954148+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T19:55:22.982777+00:00,23.207.166.9,10.1.17.215,443.0,49738.0,TCP,1390,,,,PA,False
2025-01-22T19:55:22.989615+00:00,10.1.17.215,23.207.166.9,49739.0,443.0,TCP,66,,,,S,False
2025-01-22T19:55:23.033970+00:00,10.1.17.215,23.207.166.9,49738.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:23.062819+00:00,23.207.166.9,10.1.17.215,443.0,49739.0,TCP,66,,,,SA,False
2025-01-22T19:55:23.063411+00:00,10.1.17.215,23.207.166.9,49739.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:23.064470+00:00,10.1.17.215,23.207.166.9,49739.0,443.0,TCP,271,,,,PA,False
2025-01-22T19:55:23.132611+00:00,23.207.166.9,10.1.17.215,443.0,49739.0,TCP,60,,,,A,False
2025-01-22T19:55:23.132854+00:00,23.207.166.9,10.1.17.215,443.0,49739.0,TCP,1430,,,,A,False
2025-01-22T19:55:23.132855+00:00,23.207.166.9,10.1.17.215,443.0,49739.0,TCP,1430,,,,PA,False
2025-01-22T19:55:23.133015+00:00,23.207.166.9,10.1.17.215,443.0,49739.0,TCP,1398,,,,PA,False
2025-01-22T19:55:23.133195+00:00,10.1.17.215,23.207.166.9,49739.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:23.134564+00:00,23.207.166.9,10.1.17.215,443.0,49739.0,TCP,1430,,,,A,False
2025-01-22T19:55:23.134640+00:00,10.1.17.215,23.207.166.9,49739.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:23.193072+00:00,23.207.166.9,10.1.17.215,443.0,49739.0,TCP,583,,,,PA,False
2025-01-22T19:55:23.195149+00:00,10.1.17.215,23.207.166.9,49739.0,443.0,TCP,180,,,,PA,False
2025-01-22T19:55:23.253400+00:00,23.207.166.9,10.1.17.215,443.0,49739.0,TCP,344,,,,PA,False
2025-01-22T19:55:23.255042+00:00,10.1.17.215,23.207.166.9,49739.0,443.0,TCP,381,,,,PA,False
2025-01-22T19:55:23.347688+00:00,23.207.166.9,10.1.17.215,443.0,49739.0,TCP,1390,,,,PA,False
2025-01-22T19:55:23.354843+00:00,10.1.17.215,23.207.166.9,49740.0,443.0,TCP,66,,,,S,False
2025-01-22T19:55:23.389833+00:00,10.1.17.215,23.207.166.9,49739.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:23.407437+00:00,23.207.166.9,10.1.17.215,443.0,49740.0,TCP,66,,,,SA,False
2025-01-22T19:55:23.408254+00:00,10.1.17.215,23.207.166.9,49740.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:23.408998+00:00,10.1.17.215,23.207.166.9,49740.0,443.0,TCP,271,,,,PA,False
2025-01-22T19:55:23.462116+00:00,23.207.166.9,10.1.17.215,443.0,49740.0,TCP,60,,,,A,False
2025-01-22T19:55:23.462477+00:00,23.207.166.9,10.1.17.215,443.0,49740.0,TCP,1430,,,,A,False
2025-01-22T19:55:23.462478+00:00,23.207.166.9,10.1.17.215,443.0,49740.0,TCP,1430,,,,PA,False
2025-01-22T19:55:23.462598+00:00,23.207.166.9,10.1.17.215,443.0,49740.0,TCP,1398,,,,PA,False
2025-01-22T19:55:23.462778+00:00,23.207.166.9,10.1.17.215,443.0,49740.0,TCP,1430,,,,A,False
2025-01-22T19:55:23.462779+00:00,10.1.17.215,23.207.166.9,49740.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:23.462779+00:00,10.1.17.215,23.207.166.9,49740.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:23.507494+00:00,23.207.166.9,10.1.17.215,443.0,49740.0,TCP,583,,,,PA,False
2025-01-22T19:55:23.509442+00:00,10.1.17.215,23.207.166.9,49740.0,443.0,TCP,180,,,,PA,False
2025-01-22T19:55:23.548750+00:00,23.207.166.9,10.1.17.215,443.0,49740.0,TCP,344,,,,PA,False
2025-01-22T19:55:23.550443+00:00,10.1.17.215,23.207.166.9,49740.0,443.0,TCP,381,,,,PA,False
2025-01-22T19:55:23.604577+00:00,23.207.166.9,10.1.17.215,443.0,49740.0,TCP,1390,,,,PA,False
2025-01-22T19:55:23.611659+00:00,10.1.17.215,23.207.166.9,49741.0,443.0,TCP,66,,,,S,False
2025-01-22T19:55:23.649262+00:00,10.1.17.215,23.207.166.9,49740.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:23.727632+00:00,23.207.166.9,10.1.17.215,443.0,49741.0,TCP,66,,,,SA,False
2025-01-22T19:55:23.728393+00:00,10.1.17.215,23.207.166.9,49741.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:23.729231+00:00,10.1.17.215,23.207.166.9,49741.0,443.0,TCP,271,,,,PA,False
2025-01-22T19:55:23.788021+00:00,23.207.166.9,10.1.17.215,443.0,49741.0,TCP,60,,,,A,False
2025-01-22T19:55:23.788440+00:00,23.207.166.9,10.1.17.215,443.0,49741.0,TCP,1430,,,,A,False
2025-01-22T19:55:23.788484+00:00,23.207.166.9,10.1.17.215,443.0,49741.0,TCP,1430,,,,PA,False
2025-01-22T19:55:23.788510+00:00,23.207.166.9,10.1.17.215,443.0,49741.0,TCP,1398,,,,PA,False
2025-01-22T19:55:23.788640+00:00,23.207.166.9,10.1.17.215,443.0,49741.0,TCP,1430,,,,A,False
2025-01-22T19:55:23.788641+00:00,10.1.17.215,23.207.166.9,49741.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:23.788994+00:00,10.1.17.215,23.207.166.9,49741.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:23.837951+00:00,23.207.166.9,10.1.17.215,443.0,49741.0,TCP,583,,,,PA,False
2025-01-22T19:55:23.839902+00:00,10.1.17.215,23.207.166.9,49741.0,443.0,TCP,180,,,,PA,False
2025-01-22T19:55:23.888887+00:00,23.207.166.9,10.1.17.215,443.0,49741.0,TCP,344,,,,PA,False
2025-01-22T19:55:23.890527+00:00,10.1.17.215,23.207.166.9,49741.0,443.0,TCP,382,,,,PA,False
2025-01-22T19:55:23.952673+00:00,23.207.166.9,10.1.17.215,443.0,49741.0,TCP,1390,,,,PA,False
2025-01-22T19:55:24.006016+00:00,10.1.17.215,23.207.166.9,49741.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:27.906747+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,103,,5.252.153.241,/1517096937,PA,False
2025-01-22T19:55:28.053611+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,60,,,,A,False
2025-01-22T19:55:28.072582+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,329,,,,PA,False
2025-01-22T19:55:28.103050+00:00,10.1.17.215,10.1.17.2,51412.0,53.0,UDP,77,ping3.dyngate.com,,,,False
2025-01-22T19:55:28.103445+00:00,10.1.17.2,10.1.17.215,53.0,51412.0,UDP,148,ping3.dyngate.com,,,,False
2025-01-22T19:55:28.118697+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T19:55:29.145657+00:00,10.1.17.215,10.1.17.2,49697.0,135.0,TCP,60,,,,FA,False
2025-01-22T19:55:29.145658+00:00,10.1.17.2,10.1.17.215,135.0,49697.0,TCP,60,,,,A,False
2025-01-22T19:55:29.145659+00:00,10.1.17.2,10.1.17.215,135.0,49697.0,TCP,60,,,,FA,False
2025-01-22T19:55:29.145964+00:00,10.1.17.215,10.1.17.2,49697.0,135.0,TCP,60,,,,A,False
2025-01-22T19:55:29.211884+00:00,10.1.17.215,20.10.31.115,49675.0,443.0,TCP,153,,,,PA,False
2025-01-22T19:55:29.293715+00:00,20.10.31.115,10.1.17.215,443.0,49675.0,TCP,223,,,,PA,False
2025-01-22T19:55:29.337258+00:00,10.1.17.215,20.10.31.115,49675.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:29.561316+00:00,10.1.17.215,10.1.17.2,49742.0,135.0,TCP,66,,,,S,False
2025-01-22T19:55:29.561317+00:00,10.1.17.2,10.1.17.215,135.0,49742.0,TCP,66,,,,SA,False
2025-01-22T19:55:29.561884+00:00,10.1.17.215,10.1.17.2,49742.0,135.0,TCP,60,,,,A,False
2025-01-22T19:55:29.562911+00:00,10.1.17.215,10.1.17.2,49742.0,135.0,TCP,214,,,,PA,False
2025-01-22T19:55:29.563015+00:00,10.1.17.2,10.1.17.215,135.0,49742.0,TCP,162,,,,PA,False
2025-01-22T19:55:29.563406+00:00,10.1.17.215,10.1.17.2,49742.0,135.0,TCP,222,,,,PA,False
2025-01-22T19:55:29.563797+00:00,10.1.17.2,10.1.17.215,135.0,49742.0,TCP,322,,,,PA,False
2025-01-22T19:55:29.565568+00:00,10.1.17.215,10.1.17.2,49743.0,49668.0,TCP,66,,,,S,False
2025-01-22T19:55:29.565627+00:00,10.1.17.2,10.1.17.215,49668.0,49743.0,TCP,66,,,,SA,False
2025-01-22T19:55:29.565837+00:00,10.1.17.215,10.1.17.2,49743.0,49668.0,TCP,60,,,,A,False
2025-01-22T19:55:29.566312+00:00,10.1.17.215,10.1.17.2,49744.0,88.0,TCP,66,,,,S,False
2025-01-22T19:55:29.566313+00:00,10.1.17.2,10.1.17.215,88.0,49744.0,TCP,66,,,,SA,False
2025-01-22T19:55:29.566698+00:00,10.1.17.215,10.1.17.2,49744.0,88.0,TCP,60,,,,A,False
2025-01-22T19:55:29.566699+00:00,10.1.17.215,10.1.17.2,49744.0,88.0,TCP,296,,,,PA,False
2025-01-22T19:55:29.567866+00:00,10.1.17.2,10.1.17.215,88.0,49744.0,TCP,270,,,,PA,False
2025-01-22T19:55:29.568035+00:00,10.1.17.215,10.1.17.2,49744.0,88.0,TCP,60,,,,FA,False
2025-01-22T19:55:29.568036+00:00,10.1.17.2,10.1.17.215,88.0,49744.0,TCP,60,,,,A,False
2025-01-22T19:55:29.568036+00:00,10.1.17.2,10.1.17.215,88.0,49744.0,TCP,60,,,,RA,False
2025-01-22T19:55:29.572882+00:00,10.1.17.215,10.1.17.2,49745.0,88.0,TCP,66,,,,S,False
2025-01-22T19:55:29.573051+00:00,10.1.17.2,10.1.17.215,88.0,49745.0,TCP,66,,,,SA,False
2025-01-22T19:55:29.573367+00:00,10.1.17.215,10.1.17.2,49745.0,88.0,TCP,60,,,,A,False
2025-01-22T19:55:29.573368+00:00,10.1.17.215,10.1.17.2,49745.0,88.0,TCP,376,,,,PA,False
2025-01-22T19:55:29.575416+00:00,10.1.17.2,10.1.17.215,88.0,49745.0,TCP,1514,,,,A,False
2025-01-22T19:55:29.575418+00:00,10.1.17.2,10.1.17.215,88.0,49745.0,TCP,399,,,,PA,False
2025-01-22T19:55:29.575533+00:00,10.1.17.215,10.1.17.2,49745.0,88.0,TCP,60,,,,A,False
2025-01-22T19:55:29.575533+00:00,10.1.17.215,10.1.17.2,49745.0,88.0,TCP,60,,,,FA,False
2025-01-22T19:55:29.575533+00:00,10.1.17.2,10.1.17.215,88.0,49745.0,TCP,60,,,,A,False
2025-01-22T19:55:29.575728+00:00,10.1.17.2,10.1.17.215,88.0,49745.0,TCP,60,,,,RA,False
2025-01-22T19:55:29.575728+00:00,10.1.17.215,10.1.17.2,49746.0,88.0,TCP,66,,,,S,False
2025-01-22T19:55:29.576070+00:00,10.1.17.2,10.1.17.215,88.0,49746.0,TCP,66,,,,SA,False
2025-01-22T19:55:29.576376+00:00,10.1.17.215,10.1.17.2,49746.0,88.0,TCP,60,,,,A,False
2025-01-22T19:55:29.576610+00:00,10.1.17.215,10.1.17.2,49746.0,88.0,TCP,1514,,,,A,False
2025-01-22T19:55:29.576611+00:00,10.1.17.215,10.1.17.2,49746.0,88.0,TCP,489,,,,PA,False
2025-01-22T19:55:29.576612+00:00,10.1.17.2,10.1.17.215,88.0,49746.0,TCP,60,,,,A,False
2025-01-22T19:55:29.579325+00:00,10.1.17.2,10.1.17.215,88.0,49746.0,TCP,1514,,,,A,False
2025-01-22T19:55:29.579326+00:00,10.1.17.2,10.1.17.215,88.0,49746.0,TCP,461,,,,PA,False
2025-01-22T19:55:29.579536+00:00,10.1.17.215,10.1.17.2,49746.0,88.0,TCP,60,,,,A,False
2025-01-22T19:55:29.579537+00:00,10.1.17.215,10.1.17.2,49746.0,88.0,TCP,60,,,,FA,False
2025-01-22T19:55:29.579683+00:00,10.1.17.2,10.1.17.215,88.0,49746.0,TCP,60,,,,A,False
2025-01-22T19:55:29.579683+00:00,10.1.17.2,10.1.17.215,88.0,49746.0,TCP,60,,,,RA,False
2025-01-22T19:55:29.580237+00:00,10.1.17.215,10.1.17.2,49743.0,49668.0,TCP,1514,,,,A,False
2025-01-22T19:55:29.580238+00:00,10.1.17.215,10.1.17.2,49743.0,49668.0,TCP,851,,,,PA,False
2025-01-22T19:55:29.580239+00:00,10.1.17.2,10.1.17.215,49668.0,49743.0,TCP,60,,,,A,False
2025-01-22T19:55:29.581733+00:00,10.1.17.2,10.1.17.215,49668.0,49743.0,TCP,338,,,,PA,False
2025-01-22T19:55:29.582199+00:00,10.1.17.215,10.1.17.2,49743.0,49668.0,TCP,274,,,,PA,False
2025-01-22T19:55:29.582766+00:00,10.1.17.2,10.1.17.215,49668.0,49743.0,TCP,159,,,,PA,False
2025-01-22T19:55:29.585527+00:00,10.1.17.215,10.1.17.2,49743.0,49668.0,TCP,322,,,,PA,False
2025-01-22T19:55:29.586062+00:00,10.1.17.2,10.1.17.215,49668.0,49743.0,TCP,258,,,,PA,False
2025-01-22T19:55:29.586443+00:00,10.1.17.215,10.1.17.2,49743.0,49668.0,TCP,338,,,,PA,False
2025-01-22T19:55:29.587136+00:00,10.1.17.2,10.1.17.215,49668.0,49743.0,TCP,450,,,,PA,False
2025-01-22T19:55:29.587408+00:00,10.1.17.215,10.1.17.2,49743.0,49668.0,TCP,194,,,,PA,False
2025-01-22T19:55:29.587615+00:00,10.1.17.2,10.1.17.215,49668.0,49743.0,TCP,194,,,,PA,False
2025-01-22T19:55:29.588900+00:00,10.1.17.215,10.1.17.2,49742.0,135.0,TCP,222,,,,PA,False
2025-01-22T19:55:29.589422+00:00,10.1.17.2,10.1.17.215,135.0,49742.0,TCP,322,,,,PA,False
2025-01-22T19:55:29.589873+00:00,10.1.17.215,10.1.17.2,49743.0,49668.0,TCP,258,,,,PA,False
2025-01-22T19:55:29.590270+00:00,10.1.17.2,10.1.17.215,49668.0,49743.0,TCP,258,,,,PA,False
2025-01-22T19:55:29.590530+00:00,10.1.17.215,10.1.17.2,49743.0,49668.0,TCP,338,,,,PA,False
2025-01-22T19:55:29.591138+00:00,10.1.17.2,10.1.17.215,49668.0,49743.0,TCP,450,,,,PA,False
2025-01-22T19:55:29.591452+00:00,10.1.17.215,10.1.17.2,49743.0,49668.0,TCP,194,,,,PA,False
2025-01-22T19:55:29.591671+00:00,10.1.17.2,10.1.17.215,49668.0,49743.0,TCP,194,,,,PA,False
2025-01-22T19:55:29.592954+00:00,10.1.17.215,10.1.17.2,58265.0,53.0,UDP,121,_ldap._tcp.Default-First-Site-Name._sites.bluemoontuesday.com,,,,False
2025-01-22T19:55:29.593268+00:00,10.1.17.2,10.1.17.215,53.0,58265.0,UDP,192,_ldap._tcp.Default-First-Site-Name._sites.bluemoontuesday.com,,,,False
2025-01-22T19:55:29.594012+00:00,10.1.17.215,10.1.17.2,51349.0,389.0,UDP,242,,,,,False
2025-01-22T19:55:29.594527+00:00,10.1.17.2,10.1.17.215,389.0,51349.0,UDP,224,,,,,False
2025-01-22T19:55:29.638108+00:00,10.1.17.215,10.1.17.2,49743.0,49668.0,TCP,60,,,,A,False
2025-01-22T19:55:29.638109+00:00,10.1.17.215,10.1.17.2,49742.0,135.0,TCP,60,,,,A,False
2025-01-22T19:55:29.702835+00:00,10.1.17.215,10.1.17.2,49747.0,389.0,TCP,66,,,,S,False
2025-01-22T19:55:29.702836+00:00,10.1.17.2,10.1.17.215,389.0,49747.0,TCP,66,,,,SA,False
2025-01-22T19:55:29.703420+00:00,10.1.17.215,10.1.17.2,49747.0,389.0,TCP,60,,,,A,False
2025-01-22T19:55:29.703891+00:00,10.1.17.215,10.1.17.2,49747.0,389.0,TCP,398,,,,PA,False
2025-01-22T19:55:29.704642+00:00,10.1.17.2,10.1.17.215,389.0,49747.0,TCP,1514,,,,A,False
2025-01-22T19:55:29.704643+00:00,10.1.17.2,10.1.17.215,389.0,49747.0,TCP,1450,,,,PA,False
2025-01-22T19:55:29.704762+00:00,10.1.17.215,10.1.17.2,49747.0,389.0,TCP,60,,,,A,False
2025-01-22T19:55:29.706277+00:00,10.1.17.215,10.1.17.2,49747.0,389.0,TCP,1514,,,,A,False
2025-01-22T19:55:29.706279+00:00,10.1.17.215,10.1.17.2,49747.0,389.0,TCP,742,,,,PA,False
2025-01-22T19:55:29.706279+00:00,10.1.17.2,10.1.17.215,389.0,49747.0,TCP,60,,,,A,False
2025-01-22T19:55:29.707117+00:00,10.1.17.2,10.1.17.215,389.0,49747.0,TCP,257,,,,PA,False
2025-01-22T19:55:29.707789+00:00,10.1.17.215,10.1.17.2,49747.0,389.0,TCP,238,,,,PA,False
2025-01-22T19:55:29.708164+00:00,10.1.17.2,10.1.17.215,389.0,49747.0,TCP,262,,,,PA,False
2025-01-22T19:55:29.708673+00:00,10.1.17.215,10.1.17.2,49747.0,389.0,TCP,243,,,,PA,False
2025-01-22T19:55:29.709144+00:00,10.1.17.2,10.1.17.215,389.0,49747.0,TCP,220,,,,PA,False
2025-01-22T19:55:29.709577+00:00,10.1.17.215,10.1.17.2,49747.0,389.0,TCP,237,,,,PA,False
2025-01-22T19:55:29.710100+00:00,10.1.17.2,10.1.17.215,389.0,49747.0,TCP,273,,,,PA,False
2025-01-22T19:55:29.714677+00:00,10.1.17.215,10.1.17.2,49748.0,389.0,TCP,66,,,,S,False
2025-01-22T19:55:29.714862+00:00,10.1.17.2,10.1.17.215,389.0,49748.0,TCP,66,,,,SA,False
2025-01-22T19:55:29.715178+00:00,10.1.17.215,10.1.17.2,49748.0,389.0,TCP,60,,,,A,False
2025-01-22T19:55:29.716841+00:00,10.1.17.215,10.1.17.2,49748.0,389.0,TCP,1514,,,,A,False
2025-01-22T19:55:29.716842+00:00,10.1.17.215,10.1.17.2,49748.0,389.0,TCP,742,,,,PA,False
2025-01-22T19:55:29.716918+00:00,10.1.17.2,10.1.17.215,389.0,49748.0,TCP,60,,,,A,False
2025-01-22T19:55:29.717651+00:00,10.1.17.2,10.1.17.215,389.0,49748.0,TCP,257,,,,PA,False
2025-01-22T19:55:29.718367+00:00,10.1.17.215,10.1.17.2,49748.0,389.0,TCP,172,,,,PA,False
2025-01-22T19:55:29.719022+00:00,10.1.17.2,10.1.17.215,389.0,49748.0,TCP,1514,,,,A,False
2025-01-22T19:55:29.719023+00:00,10.1.17.2,10.1.17.215,389.0,49748.0,TCP,1514,,,,A,False
2025-01-22T19:55:29.719245+00:00,10.1.17.2,10.1.17.215,389.0,49748.0,TCP,330,,,,PA,False
2025-01-22T19:55:29.719246+00:00,10.1.17.215,10.1.17.2,49748.0,389.0,TCP,60,,,,A,False
2025-01-22T19:55:29.719411+00:00,10.1.17.215,10.1.17.2,49748.0,389.0,TCP,312,,,,PA,False
2025-01-22T19:55:29.719826+00:00,10.1.17.2,10.1.17.215,389.0,49748.0,TCP,340,,,,PA,False
2025-01-22T19:55:29.720138+00:00,10.1.17.215,10.1.17.2,49748.0,389.0,TCP,129,,,,PA,False
2025-01-22T19:55:29.720139+00:00,10.1.17.2,10.1.17.215,389.0,49748.0,TCP,60,,,,RA,False
2025-01-22T19:55:29.720331+00:00,10.1.17.215,10.1.17.2,49748.0,389.0,TCP,60,,,,FA,False
2025-01-22T19:55:29.720331+00:00,10.1.17.215,10.1.17.2,49747.0,389.0,TCP,129,,,,PA,False
2025-01-22T19:55:29.720471+00:00,10.1.17.2,10.1.17.215,389.0,49747.0,TCP,60,,,,RA,False
2025-01-22T19:55:29.720472+00:00,10.1.17.215,10.1.17.2,49747.0,389.0,TCP,60,,,,FA,False
2025-01-22T19:55:29.751972+00:00,10.1.17.215,10.1.17.2,51412.0,53.0,UDP,85,login.microsoftonline.com,,,,False
2025-01-22T19:55:29.803290+00:00,10.1.17.2,10.1.17.215,53.0,51412.0,UDP,320,login.microsoftonline.com,,,,False
2025-01-22T19:55:29.804334+00:00,10.1.17.215,20.190.135.16,49749.0,443.0,TCP,66,,,,S,False
2025-01-22T19:55:29.867631+00:00,20.190.135.16,10.1.17.215,443.0,49749.0,TCP,66,,,,SA,False
2025-01-22T19:55:29.867854+00:00,10.1.17.215,20.190.135.16,49749.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:29.874726+00:00,10.1.17.215,20.190.135.16,49749.0,443.0,TCP,518,,,,PA,False
2025-01-22T19:55:29.938826+00:00,20.190.135.16,10.1.17.215,443.0,49749.0,TCP,1430,,,,A,False
2025-01-22T19:55:29.938994+00:00,20.190.135.16,10.1.17.215,443.0,49749.0,TCP,1430,,,,A,False
2025-01-22T19:55:29.938995+00:00,20.190.135.16,10.1.17.215,443.0,49749.0,TCP,1145,,,,PA,False
2025-01-22T19:55:29.939163+00:00,10.1.17.215,20.190.135.16,49749.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:29.945685+00:00,10.1.17.215,20.190.135.16,49749.0,443.0,TCP,134,,,,PA,False
2025-01-22T19:55:29.956255+00:00,10.1.17.215,20.190.135.16,49749.0,443.0,TCP,134,,,,PA,False
2025-01-22T19:55:29.956256+00:00,10.1.17.215,20.190.135.16,49749.0,443.0,TCP,439,,,,PA,False
2025-01-22T19:55:30.007416+00:00,20.190.135.16,10.1.17.215,443.0,49749.0,TCP,157,,,,PA,False
2025-01-22T19:55:30.007581+00:00,20.190.135.16,10.1.17.215,443.0,49749.0,TCP,116,,,,PA,False
2025-01-22T19:55:30.007868+00:00,10.1.17.215,20.190.135.16,49749.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:30.008691+00:00,10.1.17.215,20.190.135.16,49749.0,443.0,TCP,85,,,,PA,False
2025-01-22T19:55:30.027646+00:00,20.190.135.16,10.1.17.215,443.0,49749.0,TCP,85,,,,PA,False
2025-01-22T19:55:30.027939+00:00,10.1.17.215,20.190.135.16,49749.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:30.127812+00:00,20.190.135.16,10.1.17.215,443.0,49749.0,TCP,60,,,,A,False
2025-01-22T19:55:31.064119+00:00,20.190.135.16,10.1.17.215,443.0,49749.0,TCP,1172,,,,PA,False
2025-01-22T19:55:31.064883+00:00,10.1.17.215,20.190.135.16,49749.0,443.0,TCP,60,,,,A,False
2025-01-22T19:55:31.128888+00:00,10.1.17.215,10.1.17.2,49743.0,49668.0,TCP,60,,,,RA,False
2025-01-22T19:55:31.128889+00:00,10.1.17.215,10.1.17.2,49742.0,135.0,TCP,60,,,,RA,False
2025-01-22T19:55:31.129196+00:00,10.1.17.215,20.190.135.16,49749.0,443.0,TCP,60,,,,RA,False
2025-01-22T19:55:33.079156+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,103,,5.252.153.241,/1517096937,PA,False
2025-01-22T19:55:33.227788+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,60,,,,A,False
2025-01-22T19:55:33.258428+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,329,,,,PA,False
2025-01-22T19:55:33.307444+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T19:55:35.689357+00:00,10.1.17.215,10.1.17.2,58265.0,53.0,UDP,77,ping3.dyngate.com,,,,False
2025-01-22T19:55:35.689611+00:00,10.1.17.2,10.1.17.215,53.0,58265.0,UDP,148,ping3.dyngate.com,,,,False
2025-01-22T19:55:35.982435+00:00,20.241.44.114,10.1.17.215,443.0,49686.0,TCP,60,,,,RA,False
2025-01-22T19:55:38.268576+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,103,,5.252.153.241,/1517096937,PA,False
2025-01-22T19:55:38.447929+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,329,,,,PA,False
2025-01-22T19:55:38.497464+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T19:55:39.214811+00:00,10.1.17.2,10.1.17.215,445.0,50225.0,TCP,60,,,,A,False
2025-01-22T19:55:39.215680+00:00,10.1.17.215,10.1.17.2,50225.0,445.0,TCP,60,,,,R,False
2025-01-22T19:55:43.282497+00:00,10.1.17.215,10.1.17.2,51412.0,53.0,UDP,77,ping3.dyngate.com,,,,False
2025-01-22T19:55:43.282763+00:00,10.1.17.2,10.1.17.215,53.0,51412.0,UDP,148,ping3.dyngate.com,,,,False
